"id","smiles"
26812,CC(C)COC(=O)[C@H](C)[NH3+]
4735,N#Cc1ccccc1[N+](=O)[O-]
33687,[O-]CCO
19207,CCOC(=O)c1ccc(N=[N+]([O-])c2ccc(C(=O)OCC)cc2)cc1
40114,CC(C(=O)[O-])C(=O)O
27801,O=P([O-])(O)Oc1c2cccc1Cc1cccc(c1O)Cc1cccc(c1OP(=O)([O-])O)Cc1cccc(c1O)C2
36637,CN1CCN(C)C1=[N+]1CCCCC1
21604,O=C(O)C(C(=O)O)c1cccc([N+](=O)[O-])c1
3535,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1
29595,CCNC(N)=C([N+](=O)[O-])[N+](=O)[O-]
4147,O=[N+]([O-])c1cc([N+](=O)[O-])c(/N=N/c2nc(/N=N/c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1
10499,O=[N+]([O-])c1ccc(Br)cc1-c1cc(Br)ccc1[N+](=O)[O-]
4695,O=C(O)c1ccc([N+](=O)[O-])cc1C(=O)O
6008,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O
38455,CC[S+]1CCCC1
19307,F[P-](F)(F)(F)(F)F
27209,CCCCCC[NH3+]
12961,CC(CCO[N+](=O)[O-])O[N+](=O)[O-]
2722,CC(CN(CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
27867,[O-]B(O)OB(O)OB(O)OB([O-])O
40131,O=C([O-])c1ncc[nH]1
40724,Cn1cc[n+](CCCC(=O)OC2CC(C)(C)N([O])C(C)(C)C2)c1
34564,CCCC[P+](CCCC)(CCCC)CCSCC
41440,C=CC[P+](C1CCCCC1)(C1CCCCC1)C1CCCCC1
20410,Cl[Sb-](Cl)(Cl)(Cl)(Cl)Cl
32175,CC(=O)[CH-]C(=O)C(F)(F)F
29517,[Eu+2]
23858,O=[N+]([O-])N[N+](=O)[O-]
34821,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
38177,F[Ni-2](F)(F)(F)(F)F
37549,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
40427,O=[N+]([O-])c1nonc1Nc1nnc2nncn2n1
20263,CCCC[n+]1ccccc1C
4614,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12
24365,CCC[B-]1(CCC)n2ccc[n+]2[B-](CCC)(CCC)n2ccc[n+]21
23068,C[C@H]1CO[C@H](c2ccccc2[N+](=O)[O-])OC1
24792,O=Cc1ccc([N+](=O)[O-])s1
28700,CCCCCCCCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(C)CC(=O)OCCCCCCCCCCCC
22709,O=[N+]([O-])c1cc([N+](=O)[O-])c(CO)c([N+](=O)[O-])c1
32503,CCCCCCCCSC(N(C)C)=[N+](C)C
10263,CCCCCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc([N+](=O)[O-])cc2)cc1
6622,[O-][n+]1ccccc1O
35492,c1cc[n+](CC2CCCCC2)cc1
37889,Fc1ccccc1[B-](F)(F)F
39879,CCCC[n+]1ccsc1
40626,C=CCn1cc[n+](CCCC[n+]2ccn(CC=C)c2)c1
28654,O=P1([O-])OP2(=O)OP(=O)([O-])OP(=O)(O1)OP(=O)([O-])O2
32464,[SbH6-3]
33116,COC[n+]1ccn(C)c1
1901,O=[N+]([O-])C(F)(CNCC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
35355,O=[W]([O-])([O-])([O-])[O-]
30491,CC(C)c1ccc(C=[N+]([O-])c2ccccc2)cc1
28461,CCn1cc([N+](=O)[O-])nn1
33419,O=S(=O)([O-])c1ccc2cc(S(=O)(=O)[O-])ccc2c1
24545,CCCCCCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
25021,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
10174,[N-]=[N+]=Nc1ncc[nH]1
23980,CCCC[N+](C)(C)[C@@H](CC)CO
30160,[N-]=[N+]=Nc1nnc(-c2ccccc2)n1N
9234,O=[N+]([O-])c1ccccc1-c1ccccc1
29361,C[n+]1ccn(CCn2cc[n+](C)c2)c1
37718,CCCCCCCCCCc1ccc(C)[cH-]1
25307,N#CCCn1cc[n+](CCO)c1
24648,CCN(CCO[N+](=O)[O-])[N+](=O)[O-]
23593,[BH4-]
36629,CCOC(=O)[C@@H]1CCC[NH2+]1
36645,CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-]
20170,CCCCc1ccccc1S(=O)(=O)[O-]
25324,N[C@@H](CCC(=O)[O-])C(=O)[O-]
33959,OB1OB(O)O[B-]2(O1)OB(O)OB(O)O2
25387,O=[N+]([O-])c1cc([N+](=O)[O-])c([N+](=O)[O-])cc1[N+](=O)[O-]
18062,CC(CCC(=O)O)([N+](=O)[O-])[N+](=O)[O-]
9719,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(O)c1[N+](=O)[O-]
2195,O=[N+]([O-])C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
29224,CCCCCC[N+]1(C)CCCCC1
36410,CC[S+](CC)CCOCCOCCOCCOCC[S+](CC)CC
19379,CC[n+]1c(C)cccc1C
10410,Nc1c([N+](=O)[O-])c([N+](=O)[O-])c(F)c([N+](=O)[O-])c1[N+](=O)[O-]
40987,CCCCCCC(Oc1cccc(OC(CCCCCC)C(=O)[O-])c1)C(=O)[O-]
36218,C[n+]1ccn(Cc2ccc([N+](=O)[O-])cc2)c1
13858,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
36196,C[NH+](C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
24007,C=C[n+]1ccn(C)c1
28770,CC1=C(C(=O)OCCCCCc2ccccc2)C(c2ncc([N+](=O)[O-])n2C)C(C(=O)OCCCCCc2ccccc2)=C(C)N1
22779,O=[N+]([O-])CC(O)C(Br)(Br)Br
8146,CCc1cccc([N+](=O)[O-])c1
1060,Nc1ccc([N+](=O)[O-])cc1Cl
24024,CC[NH+](CC)CC
20465,CCCCCCCCCCCCCCC(=O)[O-]
10629,O=[N+]([O-])C([N+](=O)[O-])C(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1
32497,O=[N+]([O-])c1cn[n-]c1
20313,[V+5]
23893,CC(C)[C@H]1OC[C@@H](C[S+](C)C)CO1
27550,Cc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-]
36808,Cc1n(C)cc[n+]1CCOc1ccccc1
24591,C/C(=N\OC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
36180,C[N+]1(CCCCC[N+]2(C)[C@@H]3CC[C@@H]2CC(O)C3)[C@H]2CC[C@H]1CC(O)C2
5050,CCCC[N+](=O)[O-]
38187,COc1ccc2c(c1)[nH]c1c(C)[n+]([O-])ccc12
35890,NC(=O)NC(c1cccc([N+](=O)[O-])c1)c1c(O)ccc2ccccc12
20437,[S-2]
31503,O=C([O-])[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
31318,Cc1cc(C)[n+](C)n1-c1ccccc1
37097,N#CS[Cu-3](SC#N)(SC#N)SC#N
10272,O=C(Nc1ccccc1)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
34077,CSCC[C@H](/N=C/c1ccccc1O)C(=O)[O-]
34011,C[N+](C)(CCO)CCO
23523,CCCCCCCC[N+](CCC)(CCCCCCCC)CCCCCCCC
20429,[NH3+]CC[NH3+]
27968,CCC[N+](C)(C)CCOCC[N+](C)(C)CCOCC
10665,O=[N+]([O-])c1cc([N+](=O)[O-])c(/C=C/c2ccccc2[N+](=O)[O-])c([N+](=O)[O-])c1
3847,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
26417,O=[N+]([O-])N1CCN([N+](=O)[O-])C2C1N([N+](=O)[O-])CCN2[N+](=O)[O-]
24908,[Np+4]
36681,CCOP(=S)(OCC)SCCC[n+]1ccn(C)c1
28941,[Pu+4]
28954,COc1ccc2c(c1)[nH]c1c(C)[n+](CC(=O)c3ccccc3)ccc12
35275,CCCc1ncc(C[n+]2ccccc2C)c(N)n1
23600,CC[P+](CC)(CC)CC
5023,CCOC(=O)C[N+](=O)[O-]
9600,O=[N+]([O-])c1cc([N+](=O)[O-])c2cccc([N+](=O)[O-])c2c1
35081,CCCCCCn1c[n+](C)cn1
37118,CCCCCCCCCCCCn1c(-c2cscn2)[n+](C)c2ccccc21
34509,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12
7096,Cc1ccc([N+](=O)[O-])cc1N
39738,CCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCC)cc2)cc1
20196,N[C@@H](Cc1ccccc1)C(=O)[O-]
30164,[N-]=[N+]=Nc1nncn1N
23984,CCCCCCCCS(=O)(=O)[O-]
29817,COCCn1cc[n+](C)c1C
23013,CC(C)[C@H]1OC[C@@H](C(=O)[O-])CO1
4708,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O
19224,CCCCCCC=C(C)[N+](=O)[O-]
200,Cc1ccc[n+]([O-])c1
19287,O=S(=O)([O-])O
33607,[Am+3]
20218,O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1[O-]
39632,O=C1[CH-]C(=O)c2ccccc21
24505,Cc1ccc(O)c(/N=N/c2ccccc2[N+](=O)[O-])c1
3428,O=[N+]([O-])c1cc2cccnc2c2ncccc12
29555,c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1
7362,CCc1ccccc1[N+](=O)[O-]
29886,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O
15569,CCc1cc(Cl)c([N+](=O)[O-])c2cccnc12
26789,C[C@@H](O)[C@H](N)C(=O)[O-]
15097,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1C(=O)O
24885,Cc1ccc[n+](CC[n+]2cccc(C)c2)c1
37525,CCC[S+]1CCCC1
28796,C=CC[n+]1ccn(CCCCCCCCCC)c1
10637,O=[N+]([O-])c1c(Cl)c([N+](=O)[O-])c(N2CCCCC2)c([N+](=O)[O-])c1Cl
10313,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc3cccc4ccc1c2c43
19316,Cn1cc[n+](CC(F)(F)F)c1
4985,O=[N+]([O-])CCO
2982,O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1
20159,CCCCCCCCCCCC[N+](C)(C)CCO
19350,[Br-]
33447,C[NH+]1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
35788,CC(C)[N+](C)(C)CC#N
40976,C[NH+](C)CCOCC[NH+](C)C
22967,[O][I+][O-]
33619,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
40883,O=C(c1ccccc1)c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
20272,Cc1cc(C)c([O-])c(C)c1
32121,COC(=O)CCC(=O)[O-]
41100,CN(C)c1c(N(C)C)[c+]1N
3673,O=[N+]([O-])c1ccc([N+](=O)[O-])c2c([N+](=O)[O-])ccc([N+](=O)[O-])c12
40032,CCOCC(COCCOC)n1cc[n+](C)c1
9461,O=[N+]([O-])c1ccc(N2CCCCC2)c([N+](=O)[O-])c1
11734,O=[N+]([O-])c1ccc2[nH]c3ccc([N+](=O)[O-])cc3c2c1
23997,CCCCCCCCCCCCCCOS(=O)(=O)[O-]
11121,Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-]
19294,CC[n+]1ccccc1
22318,CCC=C(CC)[N+](=O)[O-]
31741,CC(C)C[N+]1(C)CCCC1
39581,c1cn[n-]c1
20445,CCCCOC(=O)CC(C(=O)OCCCC)S(=O)(=O)[O-]
2214,O=[N+]([O-])c1cccc(-c2ccccc2)c1
35519,CCOCCOCCn1cc[n+](CC(C)(C)C)c1
21121,[Sn+4]
24227,N#CN=[N+]=[N-]
36707,O=C([O-])c1ccc(O)c(O)c1
10610,O=[N+]([O-])C1([N+](=O)[O-])CN(C(c2ccccc2)c2ccccc2)C1
30263,CCCCCCCCCCCCCC[N+]1=C2CCCCCN2CCC1
31542,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-]
29294,c1ccc2sc[nH+]c2c1
9799,O=[N+]([O-])c1cccc([N+](=O)[O-])c1N1CCCCC1
26522,C=CC[n+]1ccn(CCC#N)c1
35163,CCC[N+](C)(CC)CCC
23995,CCCCCCCCCCOn1cc[n+](OCCCCCCCCCC)c1C
41486,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
19326,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1
35510,Cc1cc(C(C)(C)C)c([N+](=O)[O-])c(C)c1[N+](=O)[O-]
36154,COc1ccc(-[n+]2c(C)cc(C)n2C)cc1
7893,O=[N+]([O-])c1cc([N+](=O)[O-])c(/C=C/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1
32744,Nc1ccc(N)c([N+](=O)[O-])c1
20323,C1CC[N+]2(CC1)CCCCC2
29326,CCN(CC)c1ccc([N+](=O)[O-])c2nonc12
40003,CCCCCCOc1ccc(/N=[N+](\[O-])c2ccc(C#N)cc2)cc1
34864,CCCCC[n+]1cn(N)cn1
20459,CCCCCCCCCCC(=O)[O-]
8261,CO[C@H]1O[C@H](CO[N+](=O)[O-])[C@@H](O[N+](=O)[O-])[C@H](O[N+](=O)[O-])[C@H]1O[N+](=O)[O-]
32100,CC(C)(C)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
29216,CCCCCC[N+]1(C)CCOCC1
20213,C[N+](C)(C)CCO
30427,O=S(=O)([O-])SCCCCCCSS(=O)(=O)[O-]
36185,Cn1c2c(c(=O)n(C)c1=O)C(c1ccc([N+](=O)[O-])cc1)C1=C(CC(C)(C)CC1=O)N2
36503,Cc1ncc(CO)c(/C=N/Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1O
37394,Cc1cc(C)nc([S-])n1
23822,CCCCCCO[n+]1ccn(C)c1
28043,O=[N+]([O-])[14c]1[14cH][14c]([N+](=O)[O-])[14c](O)[14c]([N+](=O)[O-])[14cH]1
24488,O=C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
23964,[N-]=[N+]=NC1=N[NH2+]C=N1
21303,O=[N+]([O-])c1cc([N+](=O)[O-])c(CC(Cc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc2)c([N+](=O)[O-])c1
4706,O=[N+]([O-])c1ccc(Cl)cc1Cl
19301,CCn1cc(F)c[n+]1CC
19267,CCn1c[n+](C)c(Cl)c1Cl
39330,C=C[C@H]1C[N@+]2(C)CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
41023,CCCCCCN(C)[c+]1c(N(CC)CC)c1N(CC)CC
4843,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
29219,CCCCO[PH](=O)[O-]
31431,N[C@@H](CCCCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O
9963,CN(c1ccc([N+](=O)[O-])cc1)[N+](=O)[O-]
20378,C[N+](C)(C)CCCCCC[N+](C)(C)C
24565,O=[N+]([O-])c1ccc(-n2cccc2)cc1
21383,O=[N+]([O-])OCCCCCCO[N+](=O)[O-]
19381,O=S(=O)([O-])C(F)(F)F
22919,O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCO)CCO)cc2Cl)cc1
1214,CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-]
26873,CCCCC(O)C[N+](=O)[O-]
32657,[Ti+2]
29128,CC[N+]1(C)CCOCC1
18620,CCC=C(CCCCC)[N+](=O)[O-]
36372,CCCCCCCCCCCC[N+](C)(C)CCCNC(=O)c1ccc(C(=O)NCCC[N+](C)(C)CCCCCCCCCCCC)cc1
28620,C=CC[NH+](CC)CC
38012,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-]
1016,O=[N+]([O-])c1ccccc1Nc1ccccc1
32282,N#CC(=Cc1cccc([N+](=O)[O-])c1)c1ccc(Cl)cc1
4533,CC(C)(Cl)[N+](=O)[O-]
7199,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
15027,CCCCCCCCCCCCCCCCOC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
4179,O=[N+]([O-])c1cccc(O)c1
5024,O=[N+]([O-])C(COCOCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
30573,COc1c([N+](=O)[O-])cc(Cn2ccnn2)cc1[N+](=O)[O-]
36414,CCCCn1cc[n+](CCOCCOCCOCC[n+]2ccn(CCCC)c2)c1
26242,C[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)C
2890,Cc1cc(C(=O)O)ccc1[N+](=O)[O-]
23592,O=C([O-])CC(O)(CC(=O)O)C(=O)O
1458,N#Cc1cc[n+]([O-])cc1
35269,[N-]=[N+]=N[GeH3]
34478,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2
20174,Cc1n(CCCC#N)cc[n+]1C
36650,CCCCCCCCCC[N+]1(C)CCCCC1
35483,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)[O-]
19412,CCOCCOS(=O)(=O)[O-]
9608,O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cccc2c1
23795,[N-]=[N+]=NCC[NH+]1C=NC(N=[N+]=[N-])=N1
14554,CCCCCCCCC[N+](=O)[O-]
3071,O=[N+]([O-])OCCCO[N+](=O)[O-]
15030,CCCCCCOC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
9779,O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12
14742,Nc1cc([N+](=O)[O-])cc2ccccc12
33863,CCCC[P+](CCCC)(CCCC)CCCCS(=O)(=O)[O-]
31787,CCCCC[N+](C)(C)CCO
34374,CCCCCC[n+]1ccn(CCCC)c1
32878,O=C([O-])CCC(=O)C(=O)[O-]
31724,CCCCCc1cccc[n+]1CC
30440,CC(C)Cn1cc[n+](CC(C)C)c1
40445,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[n-]c2c1
18141,CCOC(=O)N(C(C)CC)[N+](=O)[O-]
39133,CCCCCCCCCCCC[N+](C)(C)C12CC3CC(CC(C3)C1)C2
23598,Cc1cc[nH+]cc1
24360,c1ccc(Cn2cc[n+](COCC(COC[n+]3ccn(Cc4ccccc4)c3)OC[n+]3ccn(Cc4ccccc4)c3)c2)cc1
37713,CC[n+]1ccn(C)n1
20156,Cc1ccc(C(C)C)cc1S(=O)(=O)[O-]
10157,CCCN(CCC)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
40691,CC1(C)OC[C@H](C[N+]2(C)CCCC2)O1
40995,CCC(Oc1ccc(OC(CC)C(=O)[O-])cc1)C(=O)[O-]
36444,CCn1cc[n+](CCCS(=O)(=O)O)c1
35594,CCn1cc[n+](CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1
10720,CN(C(=O)c1cccc([N+](=O)[O-])c1[N+](=O)[O-])[N+](=O)[O-]
39854,COC(=O)C1CC(=O)N(c2ccc([N+](=O)[O-])cc2)C1
25319,CCCc1ccc[n+](C)c1
38853,O=C(O)C=Cc1ccc(-c2ccccc2[N+](=O)[O-])o1
35708,COCC(=O)[O-]
19219,CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1
29453,CCCCC[n+]1ccn(CCCC)c1
25075,O=C(c1ccc([N+](=O)[O-])cc1)N(O)c1ccccc1
20456,[Ge+4]
39349,CCCCCOC[N+](C)(C)CCO
26786,NCCCC[C@H](N)C(=O)[O-]
37653,O=C([O-])CCCCl
32491,Cn1cnc([N+](=O)[O-])c1Cl
40499,C[N+]1(CCCCCC[N+]2(C)CCOCC2)CCOCC1
3292,O=[N+]([O-])c1ccccc1C(F)(F)F
39748,CCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCC)cc2)cc1
36907,CN(C)CCCN(C)CCC[NH+](C)C
39576,c1ccc(-c2cc[n-]n2)cc1
7273,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-]
41363,Cc1[nH+]c(C)n(C)c1C
25341,CCCCCCCCCCCCCCCCCC[n+]1cccc(C)c1
33937,COCCOCC[n+]1ccccc1
5513,O=[N+]([O-])N1CCCCC1
6032,Cc1cccc([N+](=O)[O-])c1C
1907,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc[nH]n2)c([N+](=O)[O-])c1
23072,CC(C)[C@H]1CO[C@H](c2ccccc2[N+](=O)[O-])OC1
32934,COC(=O)[C@H](C)[NH3+]
34544,CC[P+](CC)(CC)CSC
36705,O=C([O-])c1ccc(O)cc1
19327,CC(F)(F)n1cc[n+](C(F)(F)F)c1
39359,CCOC[N+](C)(C)CCOC(C)=O
19384,CCCCCCn1cc[n+](C)c1C
22409,O=C1c2ccccc2C(=O)N1CCCC[N+](=O)[O-]
9561,Nc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1
20446,c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
32082,O=S(=O)([O-])CC(O)CNC1CCCCC1
32043,N#C[N-]c1nc([N-]C#N)nc([N-]C#N)n1
9837,O=[N+]([O-])C1CC1
19339,C[n+]1ccn(CC(OCc2ccc(Cl)cc2Cl)c2ccc(Cl)cc2Cl)c1
37257,Cc1cccc(-c2ccc([N+](=O)[O-])cc2)c1
2586,CCCCCCOc1ccc(/N=[N+](\[O-])c2ccc(OCCCCCC)cc2)cc1
10125,COc1ccc(NC(C)=O)cc1[N+](=O)[O-]
9744,CC(CO[N+](=O)[O-])[N+](=O)[O-]
38843,O=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1
23610,O=C([O-])COc1ccccc1Cl
25255,CC(O)C[NH3+]
36098,O=C1CCCC2=C1C(c1cccc([N+](=O)[O-])c1)n1ncnc1N2Cc1ccccc1
4759,O=[N+]([O-])c1ccc2ncccc2c1
19269,CCCC[N+](CCCC)(CCCC)CCCC
20157,CCCCCCC(=O)[O-]
30137,O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F
19355,CC[n+]1ccn(CCCCCCCCn2cc[n+](CC)c2)c1
33333,O=[N+]([O-])c1n[nH]c([N+](=O)[O-])c1Nc1nnc2nncn2n1
20208,C[N+](C)(C)CCCCC[N+](C)(C)C
36383,CCCCOC(=O)C[N+](CCCC)(CCCC)CCCC
36342,CCCCCC[n+]1ccn([C@H](C)c2ccccc2)c1
21273,CCCN(CCC)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
19271,CCCCn1cc[n+](C)c1C
9545,O=[N+]([O-])c1ccc(OC(F)(F)C(F)F)c([N+](=O)[O-])c1
26802,CC(C)OC(=O)[C@H](C)[NH3+]
20288,O=C([O-])C1([N+](=O)[O-])N=CC([N+](=O)[O-])=N1
19390,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
20373,CC[N+](C)(C)CCO
19458,CCCCCC[n+]1ccc(N(C)C)c(C)c1
20199,CCCCCCCCCCCOC[N+](C)(C)CCO
25509,Br[Pr-3](Br)(Br)(Br)(Br)Br
8363,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
6541,O=[N+]([O-])c1cccc([N+](=O)[O-])c1
19376,CCCCCCCCCOC[n+]1ccn(COCCCC)c1
39438,CCCCCCCCCCCC[N+](CCCCCCCCCCCC)=C(N(C)C)N(C)C
10373,CCC/N=[N+](/[O-])CCC
22174,O=[N+]([O-])c1ccc(N=Nc2ccc(Nc3ccccc3)cc2)cc1
24662,O=C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(F)CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
40776,CCCCN(C)c1c(N(C)CCCC)[c+]1N(C)CCCC
21160,CC(COCOCC(C)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
36626,CCOC(=O)C[C@H]([NH3+])C(=O)OCC
39377,CCCCCCOC[N+](C)(C)CCOC(C)=O
23609,[Y+3]
25354,CCN(C(=O)N(CC)c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1
24732,Cc1ccc[n+](C)c1
21243,CN=[N+](C)[O-]
34752,N#Cc1ccc(-c2ccc([N+](=O)[O-])cc2C#N)cc1C#N
35277,Nc1ccc(Cl)cc1[N+](=O)[O-]
34380,F[Ni-2](F)(F)F
41110,CCN(CC)c1c(N(CC)CC)[c+]1N[C@H](C(=O)O)C(C)C
9460,CCN(CC)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
30920,O=NN(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N=O)CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
4553,CCC(CO)(CO)[N+](=O)[O-]
34081,CCOCCn1cc[n+](CCC#N)c1
9601,O=[N+]([O-])c1ccc([N+](=O)[O-])c2c([N+](=O)[O-])cccc12
19443,CCCCOC(=O)c1ccc[n+](CCCC)c1
19831,[O-][n+]1cccc2ccccc21
24394,CC[n+]1ccc(C)cc1
21352,Cc1c(C(N)=O)[n+]([O-])c2ccccc2[n+]1[O-]
9413,Cc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1
35792,Cn1cc[n+](CCC[n+]2ccccc2)c1
10757,[O][Cl+][O-]
29340,C=C(C)C(=O)OCCCCCC[n+]1ccn(C)c1
38696,CC[NH+]1CCCCC1
19402,C[N+](C)(C)C
36823,Cc1cccc[n+]1CCCOc1ccccc1
37463,CC[NH+](CC)CCOC(=O)c1ccc(N)cc1
6467,Cc1ccc(C(=O)O)cc1[N+](=O)[O-]
10149,Cn1cnc(N=[N+]=[N-])n1
11082,O=[N+]([O-])N1C2OC3OC2N([N+](=O)[O-])C2OC3OC21
19340,CC[n+]1ccn(CC(OCc2ccc(Cl)cc2Cl)c2ccc(Cl)cc2Cl)c1
23042,O=[N+]([O-])N1C[C@@H]([C@H]2CN([N+](=O)[O-])CN2[N+](=O)[O-])N([N+](=O)[O-])C1
23914,CC[C@H](COC)[N+](C)(C)C
29217,CCCCCCO[PH](=O)[O-]
